InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540179,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-01-05 12:54:00,3.75,16033,United Kingdom
540179,22424,ENAMEL BREAD BIN CREAM,1,2011-01-05 12:54:00,12.75,16033,United Kingdom
540179,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2011-01-05 12:54:00,2.1,16033,United Kingdom
540180,21677,HEARTS  STICKERS,4,2011-01-05 13:05:00,0.85,15984,United Kingdom
540182,21791,VINTAGE HEADS AND TAILS CARD GAME ,72,2011-01-05 13:29:00,1.06,14739,United Kingdom
540183,21754,HOME BUILDING BLOCK WORD,12,2011-01-05 13:37:00,5.95,15093,United Kingdom
540183,84879,ASSORTED COLOUR BIRD ORNAMENT,96,2011-01-05 13:37:00,1.69,15093,United Kingdom
540185,22469,HEART OF WICKER SMALL,10,2011-01-05 13:40:00,1.65,14653,United Kingdom
540185,21726,MULTI HEARTS  STICKERS,6,2011-01-05 13:40:00,0.85,14653,United Kingdom
540185,22555,PLASTERS IN TIN STRONGMAN,2,2011-01-05 13:40:00,1.65,14653,United Kingdom
540185,21724,PANDA AND BUNNIES STICKER SHEET,6,2011-01-05 13:40:00,0.85,14653,United Kingdom
540185,16169M,WRAP DAISY CARPET ,25,2011-01-05 13:40:00,0.42,14653,United Kingdom
540184,22782,SET 3 WICKER STORAGE BASKETS ,4,2011-01-05 13:40:00,9.95,15266,United Kingdom
540185,22766,PHOTO FRAME CORNICE,4,2011-01-05 13:41:00,2.95,14653,United Kingdom
540185,21361,LOVE LARGE WOOD LETTERS ,2,2011-01-05 13:41:00,12.75,14653,United Kingdom
540185,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-01-05 13:41:00,0.29,14653,United Kingdom
540187,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-01-05 13:53:00,4.95,15358,United Kingdom
540187,22617,BAKING SET SPACEBOY DESIGN,3,2011-01-05 13:53:00,4.95,15358,United Kingdom
540187,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,16,2011-01-05 13:53:00,3.75,15358,United Kingdom
540187,22961,JAM MAKING SET PRINTED,12,2011-01-05 13:53:00,1.45,15358,United Kingdom
540187,22088,PAPER BUNTING COLOURED LACE,6,2011-01-05 13:53:00,2.95,15358,United Kingdom
540188,22674,FRENCH TOILET SIGN BLUE METAL,6,2011-01-05 13:57:00,1.25,16771,United Kingdom
540188,51014C,"FEATHER PEN,COAL BLACK",12,2011-01-05 13:57:00,0.85,16771,United Kingdom
540188,21520,BOOZE & WOMEN GREETING CARD ,12,2011-01-05 13:57:00,0.42,16771,United Kingdom
540239,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-01-05 14:48:00,2.55,12682,France
540239,15056BL,EDWARDIAN PARASOL BLACK,9,2011-01-05 14:48:00,5.95,12682,France
540239,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-01-05 14:48:00,3.75,12682,France
540239,22859,EASTER TIN BUNNY BOUQUET,12,2011-01-05 14:48:00,1.65,12682,France
540239,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-01-05 14:48:00,1.49,12682,France
540239,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-01-05 14:48:00,0.55,12682,France
540239,20866,BLUE ROSE FABRIC MIRROR,12,2011-01-05 14:48:00,1.25,12682,France
540239,22064,PINK DOUGHNUT TRINKET POT ,12,2011-01-05 14:48:00,1.65,12682,France
540239,22962,JAM JAR WITH PINK LID,12,2011-01-05 14:48:00,0.85,12682,France
540240,22700,BLACK AND WHITE DOG BOWL,24,2011-01-05 15:09:00,0.85,17585,United Kingdom
540240,22782,SET 3 WICKER STORAGE BASKETS ,4,2011-01-05 15:09:00,9.95,17585,United Kingdom
540240,16225,RATTLE SNAKE EGGS,24,2011-01-05 15:09:00,0.42,17585,United Kingdom
540242,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-01-05 15:30:00,3.95,15046,United Kingdom
540242,21389,IVORY HANGING DECORATION  BIRD,24,2011-01-05 15:30:00,0.85,15046,United Kingdom
540242,22862,LOVE HEART NAPKIN BOX ,4,2011-01-05 15:30:00,4.25,15046,United Kingdom
540242,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-01-05 15:30:00,2.95,15046,United Kingdom
540242,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-01-05 15:30:00,0.85,15046,United Kingdom
540242,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-01-05 15:30:00,0.95,15046,United Kingdom
540242,22832,BROCANTE SHELF WITH HOOKS,4,2011-01-05 15:30:00,10.75,15046,United Kingdom
540242,21446,12 RED ROSE PEG PLACE SETTINGS,2,2011-01-05 15:30:00,1.25,15046,United Kingdom
C540243,22091,EMPIRE TISSUE BOX,-7,2011-01-05 15:32:00,1.25,12585,Germany
C540243,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-1,2011-01-05 15:32:00,1.49,12585,Germany
C540243,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-5,2011-01-05 15:32:00,0.85,12585,Germany
540245,21787,RAIN PONCHO RETROSPOT,144,2011-01-05 15:42:00,0.65,13082,United Kingdom
540245,17003,BROCADE RING PURSE ,720,2011-01-05 15:42:00,0.16,13082,United Kingdom
C540246,22198,LARGE POPCORN HOLDER ,-1,2011-01-05 15:43:00,1.65,13081,United Kingdom
C540246,79320,FLAMINGO LIGHTS,-1,2011-01-05 15:43:00,4.95,13081,United Kingdom
C540246,22942,CHRISTMAS LIGHTS 10 SANTAS ,-1,2011-01-05 15:43:00,8.5,13081,United Kingdom
C540246,22201,FRYING PAN BLUE POLKADOT,-1,2011-01-05 15:43:00,4.25,13081,United Kingdom
540247,21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,6,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,20728,LUNCH BAG CARS BLUE,2,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,22429,ENAMEL MEASURING JUG CREAM,1,2011-01-05 15:56:00,4.25,15464,United Kingdom
540247,22617,BAKING SET SPACEBOY DESIGN,2,2011-01-05 15:56:00,4.95,15464,United Kingdom
540247,22094,RED RETROSPOT TISSUE BOX,1,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-01-05 15:56:00,7.95,15464,United Kingdom
540247,22567,20 DOLLY PEGS RETROSPOT,1,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,21792,CLASSIC FRENCH STYLE BASKET GREEN ,1,2011-01-05 15:56:00,6.75,15464,United Kingdom
540247,22082,RIBBON REEL STRIPES DESIGN ,1,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,22502,PICNIC BASKET WICKER SMALL,1,2011-01-05 15:56:00,5.95,15464,United Kingdom
540247,85054,FRENCH ENAMEL POT W LID,1,2011-01-05 15:56:00,2.95,15464,United Kingdom
540247,22079,RIBBON REEL HEARTS DESIGN ,1,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,84459B,YELLOW METAL CHICKEN HEART ,3,2011-01-05 15:56:00,1.49,15464,United Kingdom
540247,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-01-05 15:56:00,1.49,15464,United Kingdom
540247,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2011-01-05 15:56:00,3.75,15464,United Kingdom
540247,22469,HEART OF WICKER SMALL,2,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-01-05 15:56:00,2.55,15464,United Kingdom
540247,22470,HEART OF WICKER LARGE,2,2011-01-05 15:56:00,2.95,15464,United Kingdom
540247,22843,BISCUIT TIN VINTAGE GREEN,1,2011-01-05 15:56:00,6.75,15464,United Kingdom
540247,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-01-05 15:56:00,24.95,15464,United Kingdom
540247,37475,SET/4 COLOURFUL MIXING BOWLS,1,2011-01-05 15:56:00,9.95,15464,United Kingdom
540247,35910A,MULTICOLOUR EASTER RABBIT ,2,2011-01-05 15:56:00,1.95,15464,United Kingdom
540247,21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,6,2011-01-05 15:56:00,1.65,15464,United Kingdom
540247,20685,DOORMAT RED RETROSPOT,1,2011-01-05 15:56:00,7.95,15464,United Kingdom
540247,20717,STRAWBERRY SHOPPER BAG,3,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,21413,PERIWINKLE T-LIGHT HOLDER,3,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-01-05 15:56:00,0.85,15464,United Kingdom
540247,21272,SALLE DE BAIN HOOK,2,2011-01-05 15:56:00,1.25,15464,United Kingdom
540247,22348,TEA BAG PLATE RED RETROSPOT,1,2011-01-05 15:56:00,0.85,15464,United Kingdom
540247,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-01-05 15:56:00,2.55,15464,United Kingdom
540247,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,1,2011-01-05 15:56:00,2.55,15464,United Kingdom
540248,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,2011-01-05 15:57:00,9.95,15034,United Kingdom
540248,21888,BINGO SET,2,2011-01-05 15:57:00,3.75,15034,United Kingdom
540248,22956,36 FOIL HEART CAKE CASES,4,2011-01-05 15:57:00,2.1,15034,United Kingdom
540248,21625,VINTAGE UNION JACK APRON,4,2011-01-05 15:57:00,6.95,15034,United Kingdom
540248,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-01-05 15:57:00,1.25,15034,United Kingdom
540248,48184,DOORMAT ENGLISH ROSE ,1,2011-01-05 15:57:00,7.95,15034,United Kingdom
540248,22935,BAKING MOULD ROSE MILK CHOCOLATE,2,2011-01-05 15:57:00,3.25,15034,United Kingdom
540248,22558,CLOTHES PEGS RETROSPOT PACK 24 ,6,2011-01-05 15:57:00,1.49,15034,United Kingdom
540249,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-01-05 16:00:00,1.25,15298,United Kingdom
540249,22892,SET OF SALT AND PEPPER TOADSTOOLS,36,2011-01-05 16:00:00,1.25,15298,United Kingdom
540249,17096,ASSORTED LAQUERED INCENSE HOLDERS,48,2011-01-05 16:00:00,0.21,15298,United Kingdom
C540250,21928,JUMBO BAG SCANDINAVIAN PAISLEY,-1,2011-01-05 16:02:00,1.65,17511,United Kingdom
540253,21181,PLEASE ONE PERSON METAL SIGN,48,2011-01-05 16:28:00,1.85,13225,United Kingdom
540253,21524,DOORMAT SPOTTY HOME SWEET HOME,30,2011-01-05 16:28:00,6.75,13225,United Kingdom
540253,21166,COOK WITH WINE METAL SIGN ,48,2011-01-05 16:28:00,1.69,13225,United Kingdom
540257,22127,PARTY CONES CARNIVAL ASSORTED,12,2011-01-05 17:33:00,1.25,12748,United Kingdom
540257,22768,FAMILY PHOTO FRAME CORNICE,2,2011-01-05 17:33:00,9.95,12748,United Kingdom
540257,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-05 17:33:00,5.45,12748,United Kingdom
540258,21156,RETROSPOT CHILDRENS APRON,80,2011-01-06 08:52:00,1.65,14045,United Kingdom
540259,22377,BOTTLE BAG RETROSPOT ,40,2011-01-06 09:00:00,0.85,18226,United Kingdom
540259,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-01-06 09:00:00,4.95,18226,United Kingdom
540259,22610,PENS ASSORTED FUNNY FACE,36,2011-01-06 09:00:00,0.21,18226,United Kingdom
540259,22782,SET 3 WICKER STORAGE BASKETS ,4,2011-01-06 09:00:00,9.95,18226,United Kingdom
540259,22961,JAM MAKING SET PRINTED,12,2011-01-06 09:00:00,1.45,18226,United Kingdom
540259,21623,VINTAGE UNION JACK MEMOBOARD,2,2011-01-06 09:00:00,9.95,18226,United Kingdom
540260,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,24,2011-01-06 09:40:00,0.42,13097,United Kingdom
540260,71279,PINK GLASS CANDLEHOLDER,6,2011-01-06 09:40:00,2.95,13097,United Kingdom
540260,22776,SWEETHEART CAKESTAND 3 TIER,3,2011-01-06 09:40:00,9.95,13097,United Kingdom
540260,22846,BREAD BIN DINER STYLE RED ,2,2011-01-06 09:40:00,16.95,13097,United Kingdom
540261,22469,HEART OF WICKER SMALL,48,2011-01-06 09:57:00,1.45,13089,United Kingdom
540261,22261,FELT EGG COSY WHITE RABBIT ,12,2011-01-06 09:57:00,0.85,13089,United Kingdom
540265,22619,SET OF 6 SOLDIER SKITTLES,4,2011-01-06 10:46:00,3.75,15271,United Kingdom
540265,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-06 10:46:00,4.95,15271,United Kingdom
540268,21563,RED HEART SHAPE LOVE BUCKET ,6,2011-01-06 11:25:00,2.95,13458,United Kingdom
540268,22629,SPACEBOY LUNCH BOX ,12,2011-01-06 11:25:00,1.95,13458,United Kingdom
540268,84378,SET OF 3 HEART COOKIE CUTTERS,36,2011-01-06 11:25:00,1.25,13458,United Kingdom
540268,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-01-06 11:25:00,1.95,13458,United Kingdom
540268,21175,GIN + TONIC DIET METAL SIGN,12,2011-01-06 11:25:00,2.1,13458,United Kingdom
540268,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-01-06 11:25:00,1.95,13458,United Kingdom
540268,22668,PINK BABY BUNTING,10,2011-01-06 11:25:00,2.95,13458,United Kingdom
540268,22669,RED BABY BUNTING ,5,2011-01-06 11:25:00,2.95,13458,United Kingdom
540268,22766,PHOTO FRAME CORNICE,8,2011-01-06 11:25:00,2.95,13458,United Kingdom
540268,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-01-06 11:25:00,5.45,13458,United Kingdom
C540270,22667,RECIPE BOX RETROSPOT ,-1,2011-01-06 11:40:00,2.55,14680,United Kingdom
540275,22197,SMALL POPCORN HOLDER,10,2011-01-06 12:11:00,0.85,13680,United Kingdom
540275,47566B,TEA TIME PARTY BUNTING,50,2011-01-06 12:11:00,3.75,13680,United Kingdom
540275,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-01-06 12:11:00,4.95,13680,United Kingdom
540275,22386,JUMBO BAG PINK POLKADOT,20,2011-01-06 12:11:00,1.95,13680,United Kingdom
540275,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-01-06 12:11:00,2.55,13680,United Kingdom
540276,47566B,TEA TIME PARTY BUNTING,50,2011-01-06 12:16:00,3.75,14680,United Kingdom
540276,20712,JUMBO BAG WOODLAND ANIMALS,30,2011-01-06 12:16:00,1.95,14680,United Kingdom
540277,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2011-01-06 12:18:00,1.06,14258,United Kingdom
540277,15056BL,EDWARDIAN PARASOL BLACK,60,2011-01-06 12:18:00,4.95,14258,United Kingdom
540277,37450,CERAMIC CAKE BOWL + HANGING CAKES,36,2011-01-06 12:18:00,2.55,14258,United Kingdom
540277,20725,LUNCH BAG RED RETROSPOT,30,2011-01-06 12:18:00,1.65,14258,United Kingdom
540277,48194,DOORMAT HEARTS,10,2011-01-06 12:18:00,6.75,14258,United Kingdom
540277,79321,CHILLI LIGHTS,24,2011-01-06 12:18:00,4.25,14258,United Kingdom
540278,22862,LOVE HEART NAPKIN BOX ,1,2011-01-06 12:31:00,4.25,15719,United Kingdom
540278,20728,LUNCH BAG CARS BLUE,1,2011-01-06 12:31:00,1.65,15719,United Kingdom
540278,85099F,JUMBO BAG STRAWBERRY,3,2011-01-06 12:31:00,1.95,15719,United Kingdom
540278,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-01-06 12:31:00,2.95,15719,United Kingdom
540278,21260,FIRST AID TIN,2,2011-01-06 12:31:00,3.25,15719,United Kingdom
540278,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1,2011-01-06 12:31:00,2.55,15719,United Kingdom
540278,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-01-06 12:31:00,2.95,15719,United Kingdom
540278,21484,CHICK GREY HOT WATER BOTTLE,1,2011-01-06 12:31:00,3.45,15719,United Kingdom
540278,20974,12 PENCILS SMALL TUBE SKULL,2,2011-01-06 12:31:00,0.65,15719,United Kingdom
540278,22384,LUNCH BAG PINK POLKADOT,1,2011-01-06 12:31:00,1.65,15719,United Kingdom
540278,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2011-01-06 12:31:00,1.25,15719,United Kingdom
540278,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1,2011-01-06 12:31:00,1.25,15719,United Kingdom
540278,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2011-01-06 12:31:00,1.65,15719,United Kingdom
540278,21329,DINOSAURS  WRITING SET ,1,2011-01-06 12:31:00,1.65,15719,United Kingdom
540278,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-01-06 12:31:00,2.55,15719,United Kingdom
540278,22562,MONSTERS STENCIL CRAFT,1,2011-01-06 12:31:00,1.25,15719,United Kingdom
540288,21624,VINTAGE UNION JACK DOORSTOP,2,2011-01-06 12:45:00,5.95,17634,United Kingdom
540288,22191,IVORY DINER WALL CLOCK,1,2011-01-06 12:45:00,8.5,17634,United Kingdom
540288,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-01-06 12:45:00,4.95,17634,United Kingdom
540288,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-01-06 12:45:00,5.45,17634,United Kingdom
540288,21162,TOXIC AREA  DOOR HANGER ,1,2011-01-06 12:45:00,1.45,17634,United Kingdom
540288,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-01-06 12:45:00,2.1,17634,United Kingdom
540288,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-01-06 12:45:00,9.95,17634,United Kingdom
540288,22927,GREEN GIANT GARDEN THERMOMETER,1,2011-01-06 12:45:00,5.95,17634,United Kingdom
540288,22925,BLUE GIANT GARDEN THERMOMETER,1,2011-01-06 12:45:00,5.95,17634,United Kingdom
540288,22283,6 EGG HOUSE PAINTED WOOD,2,2011-01-06 12:45:00,7.95,17634,United Kingdom
540288,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-01-06 12:45:00,3.75,17634,United Kingdom
540288,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-01-06 12:45:00,2.1,17634,United Kingdom
C540307,22303,COFFEE MUG APPLES DESIGN,-18,2011-01-06 12:58:00,2.55,15823,United Kingdom
C540307,79323B,BLACK CHERRY LIGHTS,-4,2011-01-06 12:58:00,6.75,15823,United Kingdom
C540307,22109,FULL ENGLISH BREAKFAST PLATE,-24,2011-01-06 12:58:00,3.39,15823,United Kingdom
540316,21043,APRON MODERN VINTAGE COTTON,3,2011-01-06 13:00:00,5.95,16676,United Kingdom
540316,21896,POTTING SHED TWINE,6,2011-01-06 13:00:00,2.1,16676,United Kingdom
540316,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-01-06 13:00:00,3.95,16676,United Kingdom
540316,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-06 13:00:00,4.95,16676,United Kingdom
540316,22315,200 RED + WHITE BENDY STRAWS,12,2011-01-06 13:00:00,1.25,16676,United Kingdom
540316,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-01-06 13:00:00,8.5,16676,United Kingdom
540316,85132A,CHARLIE + LOLA BISCUITS TINS,1,2011-01-06 13:00:00,9.95,16676,United Kingdom
540316,22316,200 BENDY SKULL STRAWS,12,2011-01-06 13:00:00,1.25,16676,United Kingdom
540316,22481,BLACK TEA TOWEL CLASSIC DESIGN,24,2011-01-06 13:00:00,0.42,16676,United Kingdom
540345,70006,LOVE HEART POCKET WARMER,12,2011-01-06 13:19:00,1.65,14299,United Kingdom
C540346,22077,6 RIBBONS RUSTIC CHARM,-4,2011-01-06 13:41:00,1.65,12471,Germany
540348,22261,FELT EGG COSY WHITE RABBIT ,4,2011-01-06 13:56:00,0.85,12841,United Kingdom
540348,22937,BAKING MOULD CHOCOLATE CUPCAKES,2,2011-01-06 13:56:00,2.55,12841,United Kingdom
540348,22325,MOBILE VINTAGE HEARTS ,1,2011-01-06 13:56:00,4.95,12841,United Kingdom
540348,22263,FELT EGG COSY LADYBIRD ,4,2011-01-06 13:56:00,0.85,12841,United Kingdom
540348,35911B,PINK/FLOWER RABBIT EGG WARMER ,6,2011-01-06 13:56:00,2.1,12841,United Kingdom
540349,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-01-06 14:07:00,1.95,15379,United Kingdom
540349,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-01-06 14:07:00,1.95,15379,United Kingdom
540349,22418,10 COLOUR SPACEBOY PEN,24,2011-01-06 14:07:00,0.85,15379,United Kingdom
540350,22383,LUNCH BAG SUKI  DESIGN ,1,2011-01-06 14:14:00,1.65,18283,United Kingdom
540350,21213,PACK OF 72 SKULL CAKE CASES,1,2011-01-06 14:14:00,0.55,18283,United Kingdom
540350,82580,BATHROOM METAL SIGN,1,2011-01-06 14:14:00,0.55,18283,United Kingdom
540350,21874,GIN AND TONIC MUG,1,2011-01-06 14:14:00,1.25,18283,United Kingdom
540351,22605,WOODEN CROQUET GARDEN SET,1,2011-01-06 14:26:00,14.95,12735,France
540351,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2011-01-06 14:26:00,1.45,12735,France
540351,22606,WOODEN SKITTLES GARDEN SET,1,2011-01-06 14:26:00,15.95,12735,France
540351,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-01-06 14:26:00,1.45,12735,France
540351,21056,DOCTOR'S BAG SOFT TOY,1,2011-01-06 14:26:00,8.95,12735,France
540353,22843,BISCUIT TIN VINTAGE GREEN,1,2011-01-06 14:53:00,6.75,13764,United Kingdom
540353,22960,JAM MAKING SET WITH JARS,1,2011-01-06 14:53:00,4.25,13764,United Kingdom
540353,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-01-06 14:53:00,1.95,13764,United Kingdom
540353,22191,IVORY DINER WALL CLOCK,1,2011-01-06 14:53:00,8.5,13764,United Kingdom
540353,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2011-01-06 14:53:00,1.95,13764,United Kingdom
540353,21361,LOVE LARGE WOOD LETTERS ,1,2011-01-06 14:53:00,12.75,13764,United Kingdom
540353,22726,ALARM CLOCK BAKELIKE GREEN,2,2011-01-06 14:53:00,3.75,13764,United Kingdom
540353,21499,BLUE POLKADOT WRAP,25,2011-01-06 14:53:00,0.42,13764,United Kingdom
540353,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-01-06 14:53:00,2.95,13764,United Kingdom
540353,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-01-06 14:53:00,4.95,13764,United Kingdom
540353,22198,LARGE POPCORN HOLDER ,4,2011-01-06 14:53:00,1.65,13764,United Kingdom
540353,22840,ROUND CAKE TIN VINTAGE RED,1,2011-01-06 14:53:00,7.95,13764,United Kingdom
540353,22424,ENAMEL BREAD BIN CREAM,1,2011-01-06 14:53:00,12.75,13764,United Kingdom
540353,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-01-06 14:53:00,4.65,13764,United Kingdom
540353,47599A,PINK PARTY BAGS,8,2011-01-06 14:53:00,2.1,13764,United Kingdom
540354,20829,GLITTER HANGING BUTTERFLY STRING,8,2011-01-06 14:58:00,2.1,13576,United Kingdom
540354,20828,GLITTER BUTTERFLY CLIPS,6,2011-01-06 14:58:00,2.55,13576,United Kingdom
540354,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,12,2011-01-06 14:58:00,1.25,13576,United Kingdom
540357,21059,PARTY INVITES DINOSAURS,12,2011-01-06 15:14:00,0.85,13093,United Kingdom
540357,21062,PARTY INVITES SPACEMAN,12,2011-01-06 15:14:00,0.85,13093,United Kingdom
540357,22136,LOVE HEART SOCK HANGER,24,2011-01-06 15:14:00,1.65,13093,United Kingdom
540357,21209,MULTICOLOUR HONEYCOMB FAN,48,2011-01-06 15:14:00,0.65,13093,United Kingdom
540357,48194,DOORMAT HEARTS,10,2011-01-06 15:14:00,6.75,13093,United Kingdom
540357,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-01-06 15:14:00,1.65,13093,United Kingdom
540357,22723,SET OF 6 HERB TINS SKETCHBOOK,24,2011-01-06 15:14:00,3.45,13093,United Kingdom
540357,16161P,WRAP ENGLISH ROSE ,25,2011-01-06 15:14:00,0.42,13093,United Kingdom
540358,21755,LOVE BUILDING BLOCK WORD,18,2011-01-06 15:25:00,5.45,13599,United Kingdom
540358,20803,SMALL PINK GLASS SUNDAE DISH,36,2011-01-06 15:25:00,0.42,13599,United Kingdom
540359,21679,SKULLS  STICKERS,18,2011-01-06 15:29:00,0.85,18041,United Kingdom
540359,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-01-06 15:29:00,0.85,18041,United Kingdom
540359,20974,12 PENCILS SMALL TUBE SKULL,48,2011-01-06 15:29:00,0.65,18041,United Kingdom
540359,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,8,2011-01-06 15:29:00,3.75,18041,United Kingdom
540359,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,16,2011-01-06 15:29:00,0.85,18041,United Kingdom
540361,22364,GLASS JAR DIGESTIVE BISCUITS,24,2011-01-06 15:41:00,2.55,13408,United Kingdom
540362,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2011-01-06 15:42:00,1.25,13656,United Kingdom
540362,21166,COOK WITH WINE METAL SIGN ,2,2011-01-06 15:42:00,1.95,13656,United Kingdom
540362,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2011-01-06 15:42:00,1.25,13656,United Kingdom
540362,22686,FRENCH BLUE METAL DOOR SIGN No,1,2011-01-06 15:42:00,1.25,13656,United Kingdom
540363,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-01-06 15:54:00,2.95,12971,United Kingdom
540364,85159B,"WHITE TEA,COFFEE,SUGAR JARS",3,2011-01-06 16:03:00,6.35,14505,United Kingdom
540364,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-01-06 16:03:00,2.95,14505,United Kingdom
540364,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-01-06 16:03:00,2.95,14505,United Kingdom
540364,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-01-06 16:03:00,2.95,14505,United Kingdom
540364,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-01-06 16:03:00,2.95,14505,United Kingdom
540364,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,2011-01-06 16:03:00,4.95,14505,United Kingdom
540364,85232D,SET/3 DECOUPAGE STACKING TINS,1,2011-01-06 16:03:00,4.95,14505,United Kingdom
540365,22617,BAKING SET SPACEBOY DESIGN,6,2011-01-06 16:12:00,4.95,12413,France
540365,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-01-06 16:12:00,0.65,12413,France
540365,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-01-06 16:12:00,4.95,12413,France
540365,20679,EDWARDIAN PARASOL RED,3,2011-01-06 16:12:00,5.95,12413,France
C540367,POST,POSTAGE,-3,2011-01-06 16:17:00,18.0,12413,France
540370,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-01-06 16:25:00,1.06,13094,United Kingdom
540371,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-06 16:35:00,2.95,14312,United Kingdom
